Trailing P/E Ratio,Forward P/E Ratio,Price to Book Ratio,Dividend Yield,Earnings Per Share Trailing,Earnings Per Share Forward,Return on Equity,Debt to Equity Ratio,Free Cash Flow,Revenue Growth,Beta (Volatility),Operating Margin,Gross Margin,Net Profit Margin,Price to Sales Ratio,Current Ratio,Quick Ratio,Interest Coverage Ratio,Dividend Payout Ratio,Return on Assets,Return on Investment,Enterprise Value,Enterprise Value to EBITDA,Price to Free Cash Flow,PEG Ratio,Book Value Per Share,Symbol,Error
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,AQNB,
57.146667,15.368176,1.256781,0.0145000005,Not Available,2.52,0.018229999,67.324,343259872,0.195,1.069,-0.22052,0.50355,0.06797,5.5318217,0.512,0.359,Not Available,Not Available,0.01047,Not Available,39700512768,15.263,Not Available,Not Available,34.103,EQT,
91.78126,16.216665,6.8509445,Not Available,Not Available,1.8,0.07572,5.335,847125632,0.177,1.017,0.03198,0.78939,0.062129997,5.714744,7.897,7.63,Not Available,Not Available,0.02881,Not Available,17973114880,101.466,Not Available,Not Available,4.287,PINS,
14.349727,12.090963,5.1863923,0.0271,Not Available,8.64,0.33923998,155.236,1281712512,0.085,0.968,0.15456,0.18731001,0.094519995,1.3282884,0.983,0.788,Not Available,Not Available,0.05077,Not Available,25440819200,10.51,Not Available,Not Available,20.253,OMC,
87.192986,21.726871,4.5922847,0.0041,Not Available,4.56,0.057189997,121.901,710587520,0.12,1.624,0.18157,0.59959,0.05467,4.723639,1.677,1.451,Not Available,Not Available,0.03946,Not Available,24790800384,20.104,Not Available,Not Available,21.645,TRU,
40.507706,35.766422,7.34077,0.0199,Not Available,14.85,0.21219999,13.548,510909760,0.016,0.874,0.11043999,0.26663,0.0699,2.8259315,3.357,1.602,Not Available,Not Available,0.105340004,Not Available,20787322880,27.312,Not Available,Not Available,71.626,WSO,
55.551727,31.199165,3.949982,Not Available,Not Available,0.73,0.07619,102.747,Not Available,0.364,1.839,0.25746,0.86462,0.21802,11.827951,1.109,0.547,Not Available,Not Available,0.01509,Not Available,21737664512,Not Available,Not Available,Not Available,8.157,HOOD,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,DUKB,
35.9123,29.17029,13.951042,Not Available,Not Available,12.93,0.4964,120.473,647210112,0.04,0.973,0.28697002,0.59725,0.21431999,7.699508,2.019,1.227,Not Available,Not Available,0.11332,Not Available,24496478208,24.301,Not Available,Not Available,27.003,WAT,
35.44369,27.93552,3.0920522,0.0364,Not Available,4.15,0.08611,79.953,954962112,0.017,0.874,0.29549,0.59748,0.23878999,8.645789,0.081,0.042,Not Available,Not Available,0.036259998,Not Available,23892584448,19.151,Not Available,Not Available,50.895,MAA,
24.159786,19.734867,7.38341,0.0088,Not Available,22.83,0.31456,82.891,2728887552,0.059,0.913,0.2383,0.37976003,0.27046,4.0780444,2.725,2.181,Not Available,Not Available,0.109639995,Not Available,21318584320,16.052,Not Available,Not Available,61.026,CSL,
27.459208,20.898104,4.9275303,0.021,Not Available,11.24,0.18972,64.596,468875008,0.127,0.777,0.15579,0.21143,0.09458,2.588107,2.945,1.806,Not Available,Not Available,0.08214,Not Available,23235100672,14.299,Not Available,Not Available,47.813,PKG,
69.662224,18.615973,29.727013,0.0047,Not Available,73.12,0.445,0.091,190508368,0.099,1.589,0.73363,0.9327,0.65343004,45.54189,12.366,11.452,Not Available,Not Available,0.29434,Not Available,30860421120,56.259,Not Available,Not Available,45.79,TPL,
23.355423,16.45935,3.6344037,Not Available,Not Available,4.72,0.13846,49.407,757962496,0.045,0.986,0.24355,0.60578,0.17592,4.5165944,3.987,3.069,Not Available,Not Available,0.06446,Not Available,18765688832,15.101,Not Available,Not Available,21.335,HOLX,
15.980645,14.397496,3.6675649,0.0323,Not Available,8.47,0.24416,127.177,485518752,0.025,0.933,0.063319996,0.3642,0.046690002,0.7389667,1.174,0.49,Not Available,Not Available,0.056009997,Not Available,22121811968,10.765,Not Available,Not Available,33.769,GPC,
19.456747,16.01123,9.285518,0.033,Not Available,10.56,0.48619,326.282,717574976,0.01,1.309,0.098009996,0.21156,0.091120005,1.7361931,0.353,0.108,Not Available,Not Available,0.07408,Not Available,26739480576,14.942,Not Available,Not Available,18.167,DRI,
Not Available,10.24653,1.7621254,0.0337,Not Available,8.44,-0.01274,36.258,1036400000,-0.345,1.203,-0.079629995,0.35688,-0.01465,1.4042426,1.573,0.549,Not Available,Not Available,-0.00055,Not Available,17287108608,-1144.842,Not Available,Not Available,49.009,PFG,
7.6717744,7.8426876,1.0493166,0.0106,Not Available,12.24,0.153,289.501,-1829526400,0.03,1.829,0.46147,0.57967997,0.32406,2.3088806,1.982,1.534,Not Available,Not Available,0.034760002,Not Available,62169014272,15.254,Not Available,Not Available,90.659,AER,
45.195446,14.93504,2.4400437,0.0117,Not Available,16.02,0.05432,95.001,694400000,0.074,1.036,0.08291,0.27921,0.03426,1.5670196,1.439,1.097,Not Available,Not Available,0.03964,Not Available,26867759104,16.055,Not Available,Not Available,97.613,LH,
Not Available,11.216284,2.1008527,0.0083,Not Available,2.35,-0.02876,56.542,480596000,0.666,0.771,0.0034400001,0.53841,-0.08046,1.1875274,0.635,0.391,Not Available,Not Available,-0.00133,Not Available,20078401536,32.963,Not Available,Not Available,13.723,EDR,
11.982894,12.255604,2.3338585,0.0307,Not Available,6.22,0.20882,250.873,1272441088,0.042,0.449,0.05386,0.29666,0.03568,0.42706004,1.222,0.18,Not Available,Not Available,0.042519998,Not Available,33876389888,11.197,Not Available,Not Available,33.014,DG,
Not Available,137.40424,1.5977528,0.0235,Not Available,0.73,Not Available,73.78,Not Available,0.005,Not Available,-0.03371,0.33086,-0.12086,2.9854221,1.07,0.872,Not Available,Not Available,Not Available,Not Available,22951512064,20.878,Not Available,Not Available,39.518,LINE,
25.336216,22.321756,8.307094,0.002,Not Available,22.31,0.36772,12.905,1106653184,0.153,1.069,0.098400004,0.18445998,0.06508,1.6096659,1.275,1.236,Not Available,Not Available,0.11497,Not Available,22339155968,16.242,Not Available,Not Available,59.962,EME,
8.427273,10.5351,1.7114147,0.0154,Not Available,6.47,0.21279,Not Available,Not Available,0.116,1.593,0.46368998,Not Available,0.35139,2.8049886,Not Available,Not Available,Not Available,Not Available,0.02726,Not Available,24277999616,Not Available,Not Available,Not Available,37.916,SYF,
37.75809,21.59794,4.2007504,Not Available,Not Available,10.26,0.11401,3.235,413269120,0.018,1.65,0.16604,0.7032,0.111490004,4.177764,1.259,1.067,Not Available,Not Available,0.06696,Not Available,15138315264,18.458,Not Available,Not Available,52.762,ALGN,
Not Available,28.94248,18.62381,Not Available,Not Available,0.57,-0.44426,124.782,453889984,0.387,1.819,-0.24764,0.385,-0.090550005,4.3556137,0.998,0.572,Not Available,Not Available,-0.06931,Not Available,20886822912,-109.296,Not Available,Not Available,2.209,DKNG,
26.605736,12.900166,2.6939828,0.0134000005,Not Available,5.75,0.10818,107.114,1102499968,0.073,1.385,0.22179002,0.49388,0.122609995,3.1897948,1.208,0.521,Not Available,Not Available,0.04879,Not Available,25296562176,13.079,Not Available,Not Available,27.554,SSNC,
47.0,18.617138,2.5922294,Not Available,Not Available,1.13,0.058130004,88.619,658374976,-0.003,1.348,0.07309,0.33532003,0.0454,2.1107638,1.537,0.842,Not Available,Not Available,0.03273,Not Available,19323545600,17.95,Not Available,Not Available,8.159,AVTR,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,KKRS,
15.359951,16.856085,7.710297,Not Available,Not Available,22.87,0.54978,82.149,719191232,0.009,1.326,0.12899,0.42518002,0.10684,1.5929538,1.759,0.386,Not Available,Not Available,0.17914,Not Available,19547727872,10.696,Not Available,Not Available,49.644,ULTA,
73.478264,64.03504,2.607542,Not Available,Not Available,1.34,0.0397,38.315,283249984,0.019,1.107,0.125,0.31707,0.07495,5.6124725,2.702,2.289,Not Available,Not Available,0.02269,Not Available,20480874496,25.892,Not Available,Not Available,32.406,FWONK,
15.704683,16.103104,7.4291563,0.0176,Not Available,8.13,0.55959,58.415,1147021056,-0.04,1.755,0.16212,0.46164,0.14287,2.1800742,1.56,0.783,Not Available,Not Available,0.17799,Not Available,16411418624,10.08,Not Available,Not Available,17.609,WSM,
6.016704,7.6048675,1.4294784,Not Available,Not Available,6.98,0.24212,109.665,1054374976,-0.051,1.817,0.11022,0.18788,0.122889996,0.643802,1.497,1.031,Not Available,Not Available,0.05353,Not Available,21752905728,7.172,Not Available,Not Available,37.797,APTV,
11.608802,12.619035,1.9278086,0.0116,Not Available,3.73,0.17711,70.271,1272249984,0.111,0.77,0.2674,0.35516,0.13399,1.4578184,2.593,2.243,Not Available,Not Available,0.07429,Not Available,25729282048,8.503,Not Available,Not Available,24.629,FOXA,
18.266668,12.073802,0.9087717,0.036199998,Not Available,3.87,0.05426,Not Available,Not Available,-0.061,1.32,0.27183,Not Available,0.18229,2.8851516,Not Available,Not Available,Not Available,Not Available,0.00583,Not Available,25391319040,Not Available,Not Available,Not Available,51.256,CFG,
66.71505,70.35657,2.1203992,0.0299,Not Available,2.13,0.03295,99.146,1218475008,-0.027,0.919,0.2275,0.46685,0.07298,5.165106,1.552,0.95,Not Available,Not Available,0.01954,Not Available,23581665280,19.374,Not Available,Not Available,58.522,SUI,
175.95833,14.979302,1.5292598,0.0164,Not Available,8.19,0.01255,48.954,502500000,0.001,1.191,0.08181,0.15076,0.00808,1.3448052,2.786,1.986,Not Available,Not Available,0.02461,Not Available,19592806400,10.795,Not Available,Not Available,82.844,WLK,
19.986666,17.21623,1.854624,0.0276,Not Available,1.74,0.09573,188.828,-1512749952,-0.002,0.917,0.22575001,0.44692,0.11246,2.2817674,1.113,0.492,Not Available,Not Available,0.027520001,Not Available,39034028032,12.665,Not Available,Not Available,16.165,CNP,
13.195518,13.841699,1.7703078,0.028099999,Not Available,7.64,0.13732,Not Available,Not Available,0.145,1.073,0.30661,Not Available,0.21493,2.6729765,Not Available,Not Available,Not Available,Not Available,0.01118,Not Available,29843863552,Not Available,Not Available,Not Available,59.854,NTRS,
Not Available,14.050314,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TVE,
27.733727,22.845287,2.6404643,0.0078,Not Available,6.65,0.093260005,47.856,1148129280,0.011,0.702,0.07455,0.213,0.03717,1.0307932,1.141,1.108,Not Available,Not Available,0.049829997,Not Available,21666347008,14.676,Not Available,Not Available,53.252,J,
21.265736,17.995255,2.119607,0.0372,Not Available,1.69,0.10005,36.305,702241472,-0.022,0.254,0.08943,0.16860001,0.065170005,1.3918744,2.289,0.984,Not Available,Not Available,0.05164,Not Available,18972798976,14.014,Not Available,Not Available,14.347,HRL,
21.487179,21.344707,Not Available,Not Available,Not Available,8.65,Not Available,Not Available,728124992,0.038,0.911,0.68945,0.87584,0.55686,11.486642,0.47,0.433,Not Available,Not Available,0.4159,Not Available,18934738944,17.384,Not Available,Not Available,-19.716,VRSN,
24.027645,18.875193,6.717406,0.0173,Not Available,10.52,0.30241,131.956,670400000,0.041,0.896,0.12810001,0.29002002,0.077649996,1.8503599,0.921,0.545,Not Available,Not Available,0.08507,Not Available,19217014784,13.568,Not Available,Not Available,29.76,AVY,
53.622284,24.63215,5.9460926,Not Available,Not Available,16.04,0.11873999,69.307,666750016,0.313,1.645,0.15618,0.47529998,0.082040004,4.372114,1.366,0.887,Not Available,Not Available,0.05234,Not Available,22338875392,27.819,Not Available,Not Available,66.373,ZBRA,
21.06117,17.846437,Not Available,0.0146,Not Available,4.42,5.70874,2238.028,891000000,0.002,1.25,0.18003,0.36311,0.10543,2.1676178,1.833,1.111,Not Available,Not Available,0.15691,Not Available,19860099072,13.293,Not Available,Not Available,-0.408,MAS,
23.731771,12.844799,17.762402,Not Available,Not Available,14.36,0.38564998,255.417,1666875008,0.033,1.785,0.21181999,0.89189005,0.07966,1.7464792,0.733,0.592,Not Available,Not Available,0.041589998,Not Available,26024718336,15.131,Not Available,Not Available,10.261,EXPE,
51.440365,32.75595,7.3141146,0.0269,Not Available,1.72,0.16620001,6.466,253000000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.879,0.879,Not Available,Not Available,0.01134,Not Available,23968661504,Not Available,Not Available,Not Available,7.666,BAM,
279.52634,24.419401,3.7220547,0.0022,Not Available,1.18,0.01891,23.066,13432250,0.253,0.886,0.12637,0.31755,0.04166,8.295449,2.876,0.958,Not Available,Not Available,0.021359999,Not Available,24291536896,42.685,Not Available,Not Available,14.269,CCJ,
Not Available,Not Available,50.34694,0.0458,Not Available,Not Available,-0.53126,1763.77,39527752,0.037,1.328,0.01508,0.27206,-0.07079,Not Available,0.811,0.578,Not Available,Not Available,0.0072000003,Not Available,20141830144,48.028,Not Available,Not Available,1.47,BKDT,
21.109018,16.13001,2.5798175,0.0187,Not Available,9.76,0.13224,100.708,853249984,0.084,0.891,0.14187999,0.32970002,0.08816,1.8351709,1.254,1.023,Not Available,Not Available,0.056550004,Not Available,24237817856,13.428,Not Available,Not Available,60.795,DGX,
40.78517,27.966696,15.8629,Not Available,Not Available,9.62,0.45173,449.561,311192736,0.134,1.645,0.0446,0.43078998,0.04185,1.6771003,1.036,0.349,Not Available,Not Available,0.05534,Not Available,21000325120,21.842,Not Available,Not Available,16.995,BURL,
48.658123,19.403214,2.2919602,0.0328,Not Available,3.0,0.04797,69.707,953000000,0.016,0.988,0.05356,0.28069,0.02253,1.0610482,1.526,1.021,Not Available,Not Available,0.02327,Not Available,24442880000,12.503,Not Available,Not Available,24.839,IP,
11.010639,28.551723,1.0443865,0.003,Not Available,2.9,0.10669,52.247,1227500032,0.138,0.818,0.15069,0.37005,0.09714,1.0412596,0.502,0.502,Not Available,Not Available,0.02079,Not Available,22228201472,6.873,Not Available,Not Available,79.281,L,
14.590308,13.431156,5.4621916,0.0223,Not Available,14.82,0.40762,150.314,440401760,0.078,1.667,0.13533,0.35633,0.08464,1.2063844,1.774,0.641,Not Available,Not Available,0.09917,Not Available,18769782784,9.83,Not Available,Not Available,36.381,DKS,
35.688984,26.580715,9.837471,0.0085,Not Available,18.68,0.30411,82.338,555261760,0.049,0.752,0.23386,0.54066,0.24381,8.5480385,1.253,1.08,Not Available,Not Available,0.11006,Not Available,19728156672,23.736,Not Available,Not Available,50.391,FDS,
12.392985,14.030819,2.3223794,0.012999999,Not Available,10.04,0.19703,40.575,105506936,-0.054,1.325,0.091079995,0.17271,0.09799,1.1720066,2.393,1.198,Not Available,Not Available,0.09089,Not Available,23624693760,8.785,Not Available,Not Available,59.34,STLD,
Not Available,20.70745,1.867619,0.0222,Not Available,1.59,-0.00447,87.36,-1718249984,0.053,1.153,0.0027700001,0.21691,-0.0017499999,0.71023786,0.884,0.783,Not Available,Not Available,0.00458,Not Available,19132491776,11.375,Not Available,Not Available,17.359,LUV,
23.578947,22.31697,7.184178,0.012200001,Not Available,5.38,0.30290002,23.009,454065632,0.37,0.974,0.1005,0.13137999,0.073860005,1.7061888,1.719,1.461,Not Available,Not Available,0.12048,Not Available,15979239424,15.869,Not Available,Not Available,16.837,EXPD,
33.54727,25.56762,4.6507697,0.0091,Not Available,7.18,0.14192,47.555,463574624,-0.03,1.141,0.07304,0.18807,0.046469998,1.5193808,0.944,0.677,Not Available,Not Available,0.06194,Not Available,20859328512,13.223,Not Available,Not Available,39.673,JBHT,
67.165215,87.04766,2.3835094,Not Available,Not Available,1.3,0.0397,38.315,283249984,0.019,1.107,0.125,0.31707,0.07495,5.593975,2.702,2.289,Not Available,Not Available,0.02269,Not Available,18789472256,23.754,Not Available,Not Available,32.406,FWONA,
15.412122,9.404203,1.4359931,0.0328,Not Available,2.33,0.095979996,18.111,994750016,-0.05,0.197,0.26087,0.70649004,0.22549999,3.4064503,1.606,1.494,Not Available,Not Available,0.05093,Not Available,20391659520,5.912,Not Available,Not Available,17.709,CTRA,
10.811736,18.817022,1.7954445,0.0124,Not Available,2.35,0.17711,70.271,1272249984,0.111,0.77,0.2674,0.35516,0.13399,1.460216,2.593,2.243,Not Available,Not Available,0.07429,Not Available,24233469952,8.008,Not Available,Not Available,24.629,FOX,
10.865315,7.576778,2.6211221,Not Available,Not Available,12.09,0.27245,291.676,-1218749952,0.025,1.393,0.10699,0.33286,0.04936,0.53542054,0.795,0.694,Not Available,Not Available,0.041139998,Not Available,48721477632,6.511,Not Available,Not Available,34.779,UAL,
5.718521,5.495334,1.0276816,0.0216,Not Available,66.47,0.20858,22.087,3494437376,0.128,0.629,0.16320999,0.17518999,0.16853,0.95833397,0.424,0.32,Not Available,Not Available,0.03416,Not Available,13788302336,Not Available,Not Available,Not Available,356.628,EG,
92.09092,32.03886,14.016604,0.0061000003,Not Available,2.21,0.24070999,258.716,422654752,0.207,0.621,0.18277,0.37608,0.04463,7.9859614,1.013,0.153,Not Available,Not Available,0.03994,Not Available,12060650496,19.742,Not Available,Not Available,5.059,RYAN,
